county_fips,bea_county_name,state_name,population_2024,income_index_1969_1973,income_index_2020_2024,mobility_5yr_avg,predicted_mobility,residual_mobility,rank_gain,graduate_degree_pct,bachelors_or_higher_pct,management_science_arts_occupation_pct,worked_from_home_pct,broadband_pct,poverty_pct,county_gdp_per_capita,rucc_group,metro_status,engine_label,engine_share,knowledge_command_share,resource_share,manufacturing_share,trade_logistics_share,education_health_share,leisure_amenity_share,government_share,specialization_gap
55073,"Marathon, WI",Wisconsin,139091.0,82.76397270496449,90.82266853927135,8.05869583430686,2.8456929233035124,5.213002911003348,317.0,8.3,27.3,37.0,11.7,88.8,8.9,81699.11709532328,"Metro, <250k",Metro,Manufacturing,20.384854496692125,8.547251029089889,3.226962975655568,20.384854496692125,12.512315793309618,9.426085504575326,2.378804893175037,6.745221236547308,10.552365173952047
22105,"Tangipahoa, LA",Louisiana,139823.0,57.226938836186115,72.58104027675905,15.35410144057294,10.14241866186062,5.211682778712319,190.0,7.6,22.2,34.8,6.3,87.9,19.4,45322.45706932509,"Metro, <250k",Metro,Knowledge / command,23.128318833656984,23.128318833656984,1.0813417158850744,14.867178282231604,22.796950196498106,7.765944503173136,3.884386298291443,17.418709018867577,6.319325869571584
41041,"Lincoln, OR",Oregon,51212.0,86.66147428982333,83.85648774587129,-2.8049865439520403,-7.99195001109882,5.1869634671467795,83.0,11.8,28.8,33.8,13.5,90.8,15.7,51934.34981829673,"Nonmetro urban, remote",Nonmetro,Knowledge / command,34.50096642172418,34.50096642172418,0.2534236772599595,6.531080903304338,9.457235296583768,8.03713025514401,11.604939520938174,17.43433464358049,7.211737155985984
42019,"Butler, PA",Pennsylvania,199341.0,89.32879839977943,104.70510659541246,15.37630819563303,10.236146853808222,5.1401613418248076,327.0,14.3,38.6,44.4,13.9,89.6,8.0,70994.23086741206,"Metro, 1M+",Metro,Knowledge / command,36.61780950839969,36.61780950839969,3.304575878688714,13.358167970564336,16.65407852123491,9.114671426673244,3.3796432433482413,10.230762920138394,3.525678647824259
51061,"Fauquier, VA",Virginia,75865.0,108.35638811960655,123.48858499913862,15.132196879532074,9.99950255870134,5.132694320830733,47.0,14.9,39.7,46.8,15.0,91.1,6.1,51581.145600865624,"Metro, 1M+",Metro,Knowledge / command,42.0627622415499,42.0627622415499,1.2490822298024358,3.22756608547239,12.375947560115453,6.951149349195612,4.486012580372597,14.60538890587349,4.277794971987198
39041,"Delaware, OH",Ohio,237966.0,95.71452674971282,132.58428543829868,36.86975868858586,31.77145298066834,5.098305707917522,278.0,23.6,58.0,58.4,23.7,95.7,5.0,80397.99692530294,"Metro, 1M+",Metro,Knowledge / command,52.900778755457864,52.900778755457864,0.1546200440951717,8.95011876782517,13.732003526735658,6.56228101961735,4.631806675343954,6.131401061020796,9.721198430064575
39043,"Erie, OH",Ohio,73841.0,100.88099278144009,88.18658923903016,-12.69440354240993,-17.763473864810972,5.069070322401043,-161.0,9.2,27.9,34.8,5.4,86.4,12.5,71211.72168993035,"Metro, <250k",Metro,Manufacturing,23.980838720482705,5.298553848434622,0.3597221031924076,23.980838720482705,12.701872231623245,9.05280087889748,16.284996399231414,10.078361761387326,14.148349397742628
37107,"Lenoir, NC",North Carolina,55332.0,71.196780643192,77.24263753022032,6.045856887028322,1.037820012251896,5.008036874776426,216.0,5.5,15.8,30.0,2.9,79.6,22.5,63177.10362911302,"Nonmetro urban, adjacent",Nonmetro,Manufacturing,28.04922799695516,20.130251993108587,2.583976336065802,28.04922799695516,18.173080979056955,6.96924256497505,2.3821634943176724,13.657546215002911,18.216738674215083
39061,"Hamilton, OH",Ohio,837359.0,106.41561274308985,108.12037330746014,1.7047605643702894,-3.274354829575802,4.979115393946092,-5.0,16.7,41.4,46.3,13.7,90.4,14.9,125291.93431882476,"Metro, 1M+",Metro,Knowledge / command,48.82222583701817,48.82222583701817,0.0660963885858001,13.096073042079176,12.165507109521636,9.66952365016502,3.83953320037306,6.966636728077286,9.766013322416969
22001,"Acadia, LA",Louisiana,56604.0,58.654807666768214,71.09770328527091,12.442895618502696,7.507623179019632,4.9352724394830645,141.0,3.7,13.4,29.4,4.6,79.5,24.4,34819.829424307034,"Metro, 250k-1M",Metro,Knowledge / command,22.922691129249937,22.922691129249937,3.825390636715352,8.522367223182696,17.367673052234206,9.496649197539163,2.7374319511857688,11.200929149901368,2.8995263110253084
47155,"Sevier, TN",Tennessee,100184.0,66.50267961160867,82.4295621773816,15.926882565772928,11.053688471074336,4.873194094698592,407.0,6.9,21.4,29.9,7.1,83.5,13.6,74589.39090301815,"Nonmetro urban, adjacent",Nonmetro,Leisure / amenity,34.574554209312915,6.903484079622256,0.1740054565883586,0.0,13.104333145809305,2.9611866506953257,34.574554209312915,8.083441662408273,30.181351844360726
13127,"Glynn, GA",Georgia,86540.0,88.31221414645906,90.68357637003992,2.37136222358086,-2.4539554186848758,4.825317642265736,180.0,12.2,30.4,35.9,8.6,85.3,16.3,68910.44512690176,"Metro, <250k",Metro,Knowledge / command,30.367686766668303,30.367686766668303,0.0822472761168574,6.887189253532648,11.060170577025213,12.445734331096933,11.378958468951016,15.36135245125574,6.985756103998826
01069,"Houston, AL",Alabama,109366.0,77.36294611057889,79.17943348889732,1.8164873783184277,-2.9913903593063327,4.807877737624761,158.0,8.5,22.8,34.1,4.2,85.3,18.0,72299.80116698256,"Metro, <250k",Metro,Trade / logistics,29.100588501134176,7.214512921600112,0.3341284035251634,6.282994014283911,29.100588501134176,9.986355128451391,4.511013182997309,11.35163797513836,12.506246776486748
23003,"Aroostook, ME",Maine,66776.0,72.83798074529973,78.4709940172369,5.633013271937173,0.8477187946103159,4.7852944773268575,228.0,6.9,22.4,35.4,8.1,80.1,14.4,51091.30260163327,"Nonmetro town, remote",Nonmetro,Knowledge / command,25.187571135339777,25.187571135339777,0.0,14.930594252060184,14.948523695612543,11.283096921721633,2.9108914829965933,16.991226834436848,5.7401498416046035
23031,"York, ME",Maine,220143.0,88.85348178405005,99.88244828636066,11.02896650231061,6.250768583927657,4.778197918382952,301.0,12.6,34.6,39.6,14.8,91.3,7.8,59505.19952871267,"Metro, 250k-1M",Metro,Knowledge / command,35.91954107196128,35.91954107196128,0.5718798150550012,8.454540606023665,13.445509035380198,8.228245841580039,8.488702038462417,17.966979382113973,6.715902389281728
55039,"Fond du Lac, WI",Wisconsin,104269.0,91.51537175655076,87.15207786497447,-4.363293891576291,-9.134499852346767,4.771205960770477,38.0,7.6,22.6,29.5,8.2,89.1,8.7,63258.34911054943,"Metro, <250k",Metro,Manufacturing,23.42986358029063,7.567846114229615,2.9443122994056585,23.42986358029063,14.511273583493915,10.254399037058262,2.998391837516027,8.061792317386734,13.597374257550552
48265,"Kerr, TX",Texas,53900.0,94.1119990926884,98.36547756679049,4.253478474102096,-0.46003337436984554,4.713511848471941,142.0,11.7,31.2,36.8,9.8,89.7,11.7,56460.89606139262,"Nonmetro urban, adjacent",Nonmetro,Trade / logistics,12.283870337237447,9.607496003167396,0.5886870843419385,9.246246234958628,12.283870337237447,10.736037397322749,6.125866398039422,11.696561471034869,3.899262487812868
42029,"Chester, PA",Pennsylvania,560745.0,117.1720024616765,152.01628104865333,34.84427858697683,30.206341601948594,4.637936985028233,34.0,23.7,56.6,56.3,21.7,94.1,5.9,105899.56664497429,"Metro, 1M+",Metro,Knowledge / command,58.52061431682073,58.52061431682073,0.7270085479064342,6.629180328239448,14.161646794290736,6.2350328858461115,2.3299745473039097,5.175203125892409,7.398402535585461
53011,"Clark, WA",Washington,527269.0,97.10721544254574,98.2709507540129,1.163735311467164,-3.4705888692309252,4.634324180698089,67.0,12.0,33.0,40.7,17.3,94.0,8.4,61477.465936425106,"Metro, 1M+",Metro,Knowledge / command,16.035899620981503,16.035899620981503,0.3352455488528053,7.724589386656369,13.545431029948642,9.78474217042854,4.058306607133144,11.795144401062757,3.0478039289208256
21145,"McCracken, KY",Kentucky,67550.0,87.35383693591733,92.92712638253799,5.573289446620663,0.9488337105564866,4.624455736064176,238.0,11.2,27.9,38.2,7.2,89.1,15.3,99614.09505208331,"Metro, <250k",Metro,Trade / logistics,29.04421433385177,11.363445801992013,0.0616405133275432,4.071078322656895,29.04421433385177,13.165486463554402,3.673662988935328,5.691717306418311,17.30174694559323
22071,"Orleans, LA",Louisiana,362701.0,89.37930739515159,96.05845558020127,6.679148185049684,2.0811273945141866,4.598020790535497,236.0,19.4,42.0,49.3,13.7,83.5,22.6,78923.95654659806,"Metro, 1M+",Metro,Knowledge / command,36.088501300160075,36.088501300160075,1.3344777310415024,4.953012822845302,11.731869900063677,13.348415981432272,11.461833162458488,14.982766255211455,7.068630797506298
24510,"Baltimore (Independent City), MD",Maryland,568271.0,95.98965930975046,92.64656070836445,-3.3430986013860178,-7.930216392662889,4.587117791276871,15.0,17.3,35.4,47.8,15.9,83.1,20.1,106955.03930227844,"Metro, 1M+",Metro,Knowledge / command,37.78102224597238,37.78102224597238,0.0046676547476224,3.2831194731140343,9.520175156146088,20.430605408087217,5.212960642322969,17.727098558361053,11.746856103996182
35049,"Santa Fe, NM",New Mexico,157765.0,89.79922062328794,110.38214698658848,20.582926363300544,16.01180938280319,4.571116980497354,352.0,22.3,44.2,46.9,17.0,88.1,12.5,60890.9875946512,"Metro, <250k",Metro,Knowledge / command,36.29240319303059,36.29240319303059,0.7006330085887277,1.2187861649617466,12.093746619894349,10.635404838878696,10.435228228203515,20.380241375854062,9.129164383021822
24037,"St. Mary's, MD",Maryland,116469.0,101.77203576159147,100.93950706282176,-0.8325286987697069,-5.403583460367434,4.571054761597727,3.0,15.1,35.1,50.4,15.3,90.9,7.4,85991.56262022174,"Metro, <250k",Metro,Government,42.69038049198153,36.168670080668186,0.0015604055982374,1.8628849582835616,6.1379655106326805,5.011601567757693,2.1012440931946976,42.69038049198153,31.439303499149283
