county_fips,bea_county_name,state_name,population_start,income_index_start,pcpi_start,income_index_end,pcpi_end,population_end,income_index_volatility,income_index_change,income_index_ratio,population_change_pct,rank_start,rank_end,rank_gain,period,high_volatility
56025,"Natrona, WY",Wyoming,50779.0,123.3219617922215,7699.181818181818,108.77665327019857,72582.0,80410.0,14.466232608713645,-14.545308522022935,0.8820541912353815,58.35286240374957,71.0,281.0,-210.0,1969-1979 avg vs 2020-2024 avg,True
30071,"Phillips, MT",Montana,5452.0,82.60419223559157,4942.272727272727,68.05283903024329,45242.4,4214.0,9.636735812028368,-14.551353205348278,0.8238424369086856,-22.7072633895818,1473.0,2381.0,-908.0,1969-1979 avg vs 2020-2024 avg,True
30109,"Wibaux, MT",Montana,1490.0,87.0359700315874,5174.545454545455,72.47211651063624,48187.0,911.0,13.064888075285186,-14.563853520951156,0.8326685677695602,-38.85906040268456,1200.0,2012.0,-812.0,1969-1979 avg vs 2020-2024 avg,True
51942,"Prince William, Manassas + Manassas Park, VA*",Virginia,105730.0,111.70418297499037,6787.818181818182,97.1333325064315,64730.2,557230.0,6.2258455162704465,-14.570850468558874,0.8695585959227582,427.03111699612225,163.0,515.0,-352.0,1969-1979 avg vs 2020-2024 avg,False
37081,"Guilford, NC",North Carolina,284957.0,100.22399011664548,6090.727272727273,85.63585017199776,57131.8,558816.0,7.819299457694353,-14.588139944647722,0.8544446301961303,96.10537730254039,421.0,1009.0,-588.0,1969-1979 avg vs 2020-2024 avg,False
19153,"Polk, IA",Iowa,285213.0,110.58591838710191,6786.636363636364,95.99563327788363,63974.8,516185.0,5.555400826984178,-14.590285109218286,0.8680638066580454,80.98228341625382,174.0,564.0,-390.0,1969-1979 avg vs 2020-2024 avg,False
19145,"Page, IA",Iowa,18494.0,93.50034995888115,5695.909090909091,78.89902167354069,52563.4,15038.0,6.196956586265455,-14.601328285340458,0.8438366456193831,-18.687141775711048,771.0,1452.0,-681.0,1969-1979 avg vs 2020-2024 avg,False
42043,"Dauphin, PA",Pennsylvania,223454.0,102.97068021811391,6269.272727272727,88.34235933332698,58761.2,293029.0,5.760601278069619,-14.62832088478693,0.8579370277655638,31.136162252633646,320.0,862.0,-542.0,1969-1979 avg vs 2020-2024 avg,False
13313,"Whitfield, GA",Georgia,53045.0,84.89902168278387,5171.636363636364,70.2090432626572,46716.4,105070.0,8.552814605098504,-14.689978420126664,0.8269711696441662,98.07710434536713,1340.0,2208.0,-868.0,1969-1979 avg vs 2020-2024 avg,False
18069,"Huntington, IN",Indiana,34905.0,91.21931490812466,5563.272727272727,76.52747767496552,50989.2,36944.0,5.346866672157312,-14.691837233159134,0.838939403919481,5.841569975648198,915.0,1644.0,-729.0,1969-1979 avg vs 2020-2024 avg,False
16005,"Bannock, ID",Idaho,51477.0,87.20229859698024,5365.909090909091,72.45952768151821,48326.8,91010.0,6.479913078783044,-14.742770915462032,0.8309359827359807,76.79740466616158,1188.0,2018.0,-830.0,1969-1979 avg vs 2020-2024 avg,False
20027,"Clay, KS",Kansas,9973.0,92.52569335370542,5662.818181818182,77.77648979157811,51739.0,7969.0,7.545309939370796,-14.749203562127306,0.84059342840324,-20.094254487115215,828.0,1555.0,-727.0,1969-1979 avg vs 2020-2024 avg,False
19013,"Black Hawk, IA",Iowa,131135.0,95.16964562948029,5876.818181818182,80.37264064972803,53497.2,132348.0,6.203098694871261,-14.79700497975226,0.8445197007734927,0.9250009532161485,667.0,1355.0,-688.0,1969-1979 avg vs 2020-2024 avg,False
56035,"Sublette, WY",Wyoming,3760.0,116.51098927336774,7162.090909090909,101.70739947749534,67720.0,8965.0,12.785971138557878,-14.803589795872398,0.8729425448346423,138.43085106382978,117.0,401.0,-284.0,1969-1979 avg vs 2020-2024 avg,True
49015,"Emery, UT",Utah,5100.0,76.58623545845202,4730.727272727273,61.76020263015256,41105.4,10161.0,7.510312944177406,-14.82603282829946,0.8064138713758483,99.23529411764707,1877.0,2814.0,-937.0,1969-1979 avg vs 2020-2024 avg,False
13161,"Jeff Davis, GA",Georgia,9070.0,72.16584540766121,4400.272727272727,57.311609190933304,38155.0,15119.0,6.066857161092817,-14.854236216727905,0.7941652850761038,66.69239250275633,2157.0,2985.0,-828.0,1969-1979 avg vs 2020-2024 avg,False
29159,"Pettis, MO",Missouri,34340.0,82.72580666957478,5045.909090909091,67.86235102973055,45220.4,43791.0,4.921131949827676,-14.863455639844233,0.8203286708437649,27.52184041933605,1469.0,2395.0,-926.0,1969-1979 avg vs 2020-2024 avg,False
30027,"Fergus, MT",Montana,12768.0,93.13655966350761,5665.636363636364,78.23615143620931,52182.0,11862.0,8.135681921190075,-14.9004082272983,0.8400154753285727,-7.095864661654138,792.0,1514.0,-722.0,1969-1979 avg vs 2020-2024 avg,False
20193,"Thomas, KS",Kansas,7420.0,101.06799485241605,6115.181818181818,86.1476996098132,57459.8,7802.0,10.938970300773242,-14.920295242602847,0.8523736889765141,5.148247978436649,395.0,978.0,-583.0,1969-1979 avg vs 2020-2024 avg,True
18165,"Vermillion, IN",Indiana,16856.0,84.99972737212673,5182.181818181818,70.0684520419601,46649.2,15516.0,5.183357654618735,-14.931275330166628,0.8243373738741788,-7.949691504508783,1335.0,2215.0,-880.0,1969-1979 avg vs 2020-2024 avg,False
18167,"Vigo, IN",Indiana,114885.0,85.4903774288367,5244.545454545455,70.55886591422811,47021.6,106166.0,5.264491079232529,-14.931511514608587,0.825342781682795,-7.589328458893673,1300.0,2181.0,-881.0,1969-1979 avg vs 2020-2024 avg,False
42085,"Mercer, PA",Pennsylvania,127172.0,89.20864276716576,5449.363636363636,74.2470212595259,49419.2,108140.0,5.253946018788651,-14.961621507639862,0.832285067415613,-14.965558456263961,1048.0,1845.0,-797.0,1969-1979 avg vs 2020-2024 avg,False
40117,"Pawnee, OK",Oklahoma,11633.0,81.2100811888968,4961.181818181818,66.23419396548536,44101.2,16111.0,7.062452428846428,-14.975887223411434,0.8155907862156039,38.49393965443135,1562.0,2514.0,-952.0,1969-1979 avg vs 2020-2024 avg,False
27123,"Ramsey, MN",Minnesota,466374.0,113.75272567602897,6928.818181818182,98.75252397477684,65839.2,542015.0,5.8934834819851245,-15.000201701252138,0.8681332547232922,16.218957317517702,142.0,476.0,-334.0,1969-1979 avg vs 2020-2024 avg,False
08093,"Park, CO",Colorado,2126.0,104.39797288008776,6361.909090909091,89.37410666823673,59608.2,18316.0,7.745224097261204,-15.023866211851029,0.856090441247288,761.5239887111948,288.0,814.0,-526.0,1969-1979 avg vs 2020-2024 avg,False
18157,"Tippecanoe, IN",Indiana,107325.0,86.79736511919154,5281.181818181818,71.75026493259335,47831.6,191650.0,5.4632461419176845,-15.047100186598186,0.8266410487699106,78.56976473328675,1218.0,2080.0,-862.0,1969-1979 avg vs 2020-2024 avg,False
21177,"Muhlenberg, KY",Kentucky,27547.0,77.05610992347427,4750.909090909091,61.98008404145238,41326.6,30512.0,5.8792797134547845,-15.076025882021888,0.8043500262731386,10.763422514248377,1851.0,2798.0,-947.0,1969-1979 avg vs 2020-2024 avg,False
37079,"Greene, NC",North Carolina,15164.0,74.43710480402486,4511.909090909091,59.316558492299386,39511.4,20671.0,8.026562829765494,-15.12054631172547,0.7968681566601191,36.3162753890794,2024.0,2925.0,-901.0,1969-1979 avg vs 2020-2024 avg,False
12011,"Broward, FL",Florida,595651.0,114.9391344179557,6968.636363636364,99.80056100611932,66640.0,2037472.0,8.958910283590914,-15.138573411836376,0.8682905218618783,242.05801719463244,131.0,453.0,-322.0,1969-1979 avg vs 2020-2024 avg,True
53045,"Mason, WA",Washington,19879.0,93.59257251834275,5692.0,78.44779174886304,52251.8,69632.0,5.989669655929925,-15.14478076947971,0.8381839459908899,250.27918909401882,766.0,1494.0,-728.0,1969-1979 avg vs 2020-2024 avg,False
40017,"Canadian, OK",Oklahoma,31049.0,94.38013383962588,5760.727272727273,79.17017385438477,52708.0,181760.0,7.057078720585806,-15.209959985241113,0.8388436277163325,485.397275274566,721.0,1431.0,-710.0,1969-1979 avg vs 2020-2024 avg,False
20011,"Bourbon, KS",Kansas,15316.0,86.87761632971487,5394.545454545455,71.63642664170371,47618.4,14424.0,7.514907018832912,-15.241189688011161,0.8245671286586831,-5.823974928179676,1209.0,2093.0,-884.0,1969-1979 avg vs 2020-2024 avg,False
47143,"Rhea, TN",Tennessee,17116.0,81.13916697543763,5198.454545454545,65.88127655266695,43911.4,34759.0,10.2775984243577,-15.257890422770686,0.8119540661861917,103.07899041832202,1569.0,2542.0,-973.0,1969-1979 avg vs 2020-2024 avg,True
54047,"McDowell, WV",West Virginia,49998.0,67.78208762389427,4180.909090909091,52.52262645411548,35022.6,17147.0,7.038560508846812,-15.259461169778788,0.7748747242125428,-65.7046281851274,2414.0,3045.0,-631.0,1969-1979 avg vs 2020-2024 avg,False
27099,"Mower, MN",Minnesota,45033.0,97.76385213874187,5937.545454545455,82.48404464006711,54896.8,40900.0,5.540889773058516,-15.279807498674757,0.8437069820347262,-9.177714120755887,542.0,1209.0,-667.0,1969-1979 avg vs 2020-2024 avg,False
30049,"Lewis and Clark, MT",Montana,32811.0,106.17674355312056,6469.818181818182,90.89084489515851,60614.0,75129.0,7.228436224799275,-15.28589865796205,0.8560334575498215,128.97503885891925,252.0,749.0,-497.0,1969-1979 avg vs 2020-2024 avg,False
18035,"Delaware, IN",Indiana,127518.0,84.5643529978564,5157.454545454545,69.25392742047464,46122.8,112951.0,6.951298809087353,-15.310425577381764,0.818949415035791,-11.423485311877535,1357.0,2286.0,-929.0,1969-1979 avg vs 2020-2024 avg,False
29047,"Clay, MO",Missouri,112664.0,101.61035671969479,6201.090909090909,86.29524605604674,57463.4,263370.0,6.86304119707492,-15.315110663648056,0.8492760860401587,133.76588795001064,369.0,972.0,-603.0,1969-1979 avg vs 2020-2024 avg,False
51955,"Wise + Norton, VA*",Virginia,40811.0,78.612190799456,4965.545454545455,63.288560306479006,42199.6,38451.0,8.88883863073982,-15.323630492976996,0.8050731020578168,-5.782754649481758,1747.0,2731.0,-984.0,1969-1979 avg vs 2020-2024 avg,True
29195,"Saline, MO",Missouri,25239.0,86.79996706117356,5307.090909090909,71.47569757940148,47663.0,23325.0,6.216402072370596,-15.324269481772077,0.8234530495734858,-7.583501723523122,1216.0,2102.0,-886.0,1969-1979 avg vs 2020-2024 avg,False
08061,"Kiowa, CO",Colorado,2058.0,119.21625594461942,7031.909090909091,103.8780889783166,69477.0,1392.0,23.827939962451566,-15.338166966302822,0.8713416484625386,-32.36151603498543,93.0,362.0,-269.0,1969-1979 avg vs 2020-2024 avg,True
53015,"Cowlitz, WA",Washington,67903.0,98.26662707838615,6032.909090909091,82.92432289066483,55239.4,113982.0,7.325656810739478,-15.342304187721325,0.8438706543221134,67.86003563907339,513.0,1172.0,-659.0,1969-1979 avg vs 2020-2024 avg,False
20173,"Sedgwick, KS",Kansas,350792.0,103.46216412209061,6359.727272727273,88.08827624142249,58665.6,536081.0,6.262487270007235,-15.373887880668121,0.8514056997442452,52.82018974206937,307.0,874.0,-567.0,1969-1979 avg vs 2020-2024 avg,False
17115,"Macon, IL",Illinois,124733.0,101.43341461506326,6154.909090909091,86.0418899295576,57309.2,100737.0,4.818340545028423,-15.391524685505658,0.8482598190752423,-19.23789213760593,379.0,984.0,-605.0,1969-1979 avg vs 2020-2024 avg,False
26103,"Marquette, MI",Michigan,62937.0,87.21319372440557,5334.272727272727,71.78218664830885,47787.6,67979.0,5.115988925338923,-15.43100707609672,0.8230656805797202,8.011185788963559,1187.0,2078.0,-891.0,1969-1979 avg vs 2020-2024 avg,False
29063,"DeKalb, MO",Missouri,7412.0,75.1958641601767,4560.090909090909,59.76358629944012,39966.4,9884.0,9.143713751659233,-15.432277860736576,0.7947722519969466,33.35132218024825,1978.0,2906.0,-928.0,1969-1979 avg vs 2020-2024 avg,True
19045,"Clinton, IA",Iowa,56571.0,93.8096377235395,5716.181818181818,78.37681277738497,52170.8,46015.0,5.366199989893257,-15.432824946154525,0.8354878526273,-18.659737321242332,753.0,1498.0,-745.0,1969-1979 avg vs 2020-2024 avg,False
32005,"Douglas, NV",Nevada,6674.0,161.6861687064359,9681.272727272728,146.22485132402937,97611.8,49564.0,13.449787716734784,-15.46131738240652,0.9043745206772836,642.6430925981421,10.0,59.0,-49.0,1969-1979 avg vs 2020-2024 avg,True
30107,"Wheatland, MT",Montana,2579.0,92.39732022893612,5552.909090909091,76.93086193079742,51281.2,2058.0,13.111180871399018,-15.466458298138704,0.8326092330403424,-20.201628538193095,834.0,1615.0,-781.0,1969-1979 avg vs 2020-2024 avg,True
30011,"Carter, MT",Montana,2006.0,83.53037109602887,4925.818181818182,68.0425398616649,45392.4,1399.0,15.367756545061935,-15.487831234363966,0.8145844316127996,-30.259222333001002,1409.0,2382.0,-973.0,1969-1979 avg vs 2020-2024 avg,True
16069,"Nez Perce, ID",Idaho,30224.0,96.38008955645829,5898.454545454545,80.82037497526565,53901.6,42847.0,6.340834086884316,-15.559714581192637,0.8385588283555397,41.76482265749073,600.0,1321.0,-721.0,1969-1979 avg vs 2020-2024 avg,False
48135,"Ector, TX",Texas,88041.0,99.67918186802854,6228.454545454545,84.10293253547363,56125.8,170022.0,14.307806461950955,-15.576249332554909,0.8437361840190736,93.1168432889222,442.0,1081.0,-639.0,1969-1979 avg vs 2020-2024 avg,True
31047,"Dawson, NE",Nebraska,19414.0,94.82866845130384,5721.181818181818,79.24749539222867,52712.2,24554.0,7.67174898213247,-15.58117305907517,0.8356913229560281,26.475739157309164,691.0,1424.0,-733.0,1969-1979 avg vs 2020-2024 avg,False
37067,"Forsyth, NC",North Carolina,210470.0,103.15459659634452,6299.545454545455,87.57328691538947,58374.0,398143.0,7.891628821226017,-15.581309680955044,0.8489518625919652,89.16852758112795,313.0,901.0,-588.0,1969-1979 avg vs 2020-2024 avg,False
19111,"Lee, IA",Iowa,42880.0,91.84817944955962,5634.909090909091,76.24870520070866,50780.4,32376.0,6.213995806666089,-15.599474248850967,0.8301602237263968,-24.496268656716413,864.0,1674.0,-810.0,1969-1979 avg vs 2020-2024 avg,False
17019,"Champaign, IL",Illinois,160662.0,98.85490462818284,6015.363636363636,83.21573350549387,55434.8,212374.0,5.255813893285218,-15.639171122688964,0.8417967102238209,32.186827003273955,481.0,1145.0,-664.0,1969-1979 avg vs 2020-2024 avg,False
01045,"Dale, AL",Alabama,49802.0,82.9850164953072,4996.272727272727,67.3220874580658,44856.8,50067.0,5.930910732119646,-15.662929037241412,0.8112559387377221,0.5321071442913938,1448.0,2443.0,-995.0,1969-1979 avg vs 2020-2024 avg,False
16009,"Benewah, ID",Idaho,6193.0,83.30852743772617,5107.272727272727,67.63793005062857,44952.4,10529.0,6.713945771608656,-15.670597387097601,0.811896838546192,70.01453253673502,1427.0,2412.0,-985.0,1969-1979 avg vs 2020-2024 avg,False
40009,"Beckham, OK",Oklahoma,16148.0,76.40706253145389,4697.454545454545,60.72498944490185,40445.6,22248.0,9.406293745863957,-15.682073086552037,0.7947562363087008,37.77557592271488,1896.0,2856.0,-960.0,1969-1979 avg vs 2020-2024 avg,True
06115,"Yuba, CA",California,44660.0,90.54704359129519,5465.727272727273,74.8549635169027,49850.0,87469.0,8.059526795761549,-15.692080074392493,0.8266969361780349,95.85535154500673,956.0,1781.0,-825.0,1969-1979 avg vs 2020-2024 avg,False
17105,"Livingston, IL",Illinois,40778.0,101.23864200165153,6195.363636363636,85.53184846589616,56931.2,35375.0,7.239313391982947,-15.706793535755367,0.8448537709988333,-13.249791554269464,386.0,1013.0,-627.0,1969-1979 avg vs 2020-2024 avg,False
08101,"Pueblo, CO",Colorado,117657.0,87.09326525601188,5332.363636363636,71.3672884920512,47528.0,169866.0,6.230163966303784,-15.725976763960674,0.8194352144481672,44.37390040541573,1194.0,2118.0,-924.0,1969-1979 avg vs 2020-2024 avg,False
06023,"Humboldt, CA",California,98868.0,98.63897349047252,6003.818181818182,82.90937998138394,55252.0,132380.0,6.669655516949699,-15.729593509088588,0.8405336861032126,33.895699316260064,490.0,1174.0,-684.0,1969-1979 avg vs 2020-2024 avg,False
24005,"Baltimore, MD",Maryland,612575.0,122.37959699687185,7458.0,106.63864045635209,71106.8,852425.0,5.756342175212249,-15.740956540519761,0.8713759733910375,39.15438925845815,75.0,312.0,-237.0,1969-1979 avg vs 2020-2024 avg,False
42133,"York, PA",Pennsylvania,269277.0,103.98544943567218,6339.181818181818,88.17187415132244,58684.6,471240.0,5.367166467364805,-15.813575284349739,0.8479251148101025,75.00194966521462,296.0,869.0,-573.0,1969-1979 avg vs 2020-2024 avg,False
36037,"Genesee, NY",New York,58370.0,93.77447038333585,5673.636363636364,77.93910119624692,51876.0,57604.0,5.524725720068626,-15.83536918708893,0.831133472443445,-1.312317971560728,757.0,1538.0,-781.0,1969-1979 avg vs 2020-2024 avg,False
19015,"Boone, IA",Iowa,25734.0,98.09695816175741,6021.181818181818,82.2614462709125,54780.4,26729.0,5.722487944581407,-15.835511890844913,0.8385728549836085,3.866480143001483,521.0,1225.0,-704.0,1969-1979 avg vs 2020-2024 avg,False
34033,"Salem, NJ",New Jersey,59364.0,100.02096882372908,6053.272727272727,84.1642313028894,56010.0,65874.0,5.620180293381936,-15.856737520839673,0.8414658675343905,10.966242166969886,430.0,1078.0,-648.0,1969-1979 avg vs 2020-2024 avg,False
12123,"Taylor, FL",Florida,13654.0,71.74280829019068,4347.818181818182,55.840952304177755,37156.6,21843.0,6.617252227564553,-15.901855986012926,0.7783491284353979,59.97509887212538,2186.0,3008.0,-822.0,1969-1979 avg vs 2020-2024 avg,False
17091,"Kankakee, IL",Illinois,97040.0,93.42443425481052,5681.363636363636,77.52103654209442,51600.2,106410.0,5.694775168693299,-15.9033977127161,0.8297726088515519,9.655812036273703,775.0,1572.0,-797.0,1969-1979 avg vs 2020-2024 avg,False
39003,"Allen, OH",Ohio,110340.0,93.40349743030143,5680.363636363636,77.48339692810598,51615.6,100866.0,5.893341616832776,-15.920100502195453,0.82955562757085,-8.586188145731377,777.0,1576.0,-799.0,1969-1979 avg vs 2020-2024 avg,False
39051,"Fulton, OH",Ohio,32665.0,97.66791887486593,5920.090909090909,81.72677755955877,54425.6,42028.0,5.513934004348091,-15.941141315307163,0.836782215706559,28.663707332006737,546.0,1261.0,-715.0,1969-1979 avg vs 2020-2024 avg,False
18181,"White, IN",Indiana,20897.0,96.6166717089819,5887.727272727273,80.65823028470683,53776.6,24833.0,7.138558185519657,-15.958441424275065,0.8348272493556461,18.83523950806336,586.0,1332.0,-746.0,1969-1979 avg vs 2020-2024 avg,False
13125,"Glascock, GA",Georgia,2319.0,77.60781656724511,4882.818181818182,61.6463656710153,40965.4,3008.0,8.174168001600428,-15.961450896229806,0.7943319165228719,29.71108236308755,1812.0,2820.0,-1008.0,1969-1979 avg vs 2020-2024 avg,False
06103,"Tehama, CA",California,29044.0,88.85345418180795,5374.636363636364,72.8854547536145,48542.2,64451.0,8.366843496580875,-15.967999428193451,0.8202883661053801,121.90813937474178,1078.0,1976.0,-898.0,1969-1979 avg vs 2020-2024 avg,False
20163,"Rooks, KS",Kansas,7738.0,90.41034919260805,5474.0,74.44122507476644,49523.0,4748.0,8.948155524585939,-15.969124117841616,0.8233706178501603,-38.640475575084,972.0,1826.0,-854.0,1969-1979 avg vs 2020-2024 avg,True
39005,"Ashland, OH",Ohio,42746.0,88.84957791327025,5423.090909090909,72.83973668831035,48564.6,52420.0,6.271315068881459,-16.0098412249599,0.8198095972882643,22.63135731998316,1079.0,1980.0,-901.0,1969-1979 avg vs 2020-2024 avg,False
17037,"DeKalb, IL",Illinois,69686.0,92.98019245202487,5689.818181818182,76.94957148212575,51236.6,101335.0,6.299330339714531,-16.030620969899118,0.8275910110836728,45.41658295783946,802.0,1612.0,-810.0,1969-1979 avg vs 2020-2024 avg,False
21163,"Meade, KY",Kentucky,18801.0,88.17963823830782,5255.363636363636,72.13213401868163,48072.4,30442.0,8.110583748095367,-16.04750421962619,0.8180134944956636,61.91691931280252,1127.0,2048.0,-921.0,1969-1979 avg vs 2020-2024 avg,False
53075,"Whitman, WA",Washington,36412.0,89.08721601737305,5392.818181818182,72.98706410437946,48557.0,48399.0,9.020266851877233,-16.100151912993596,0.8192765176335303,32.92046578051191,1054.0,1970.0,-916.0,1969-1979 avg vs 2020-2024 avg,True
13225,"Peach, GA",Georgia,16145.0,83.9496256428471,5096.181818181818,67.8408113038698,45169.4,29213.0,6.914301382884668,-16.108814338977297,0.8081133273004674,80.94146794673274,1377.0,2397.0,-1020.0,1969-1979 avg vs 2020-2024 avg,False
13059,"Clarke, GA",Georgia,63791.0,79.68275235534597,4882.727272727273,63.55763969292427,42368.6,129995.0,7.681329942039083,-16.1251126624217,0.7976335883766714,103.78266526626012,1659.0,2717.0,-1058.0,1969-1979 avg vs 2020-2024 avg,False
19189,"Winnebago, IA",Iowa,13047.0,95.43868417191051,5843.636363636364,79.30028471550986,52915.8,10383.0,8.782551214731686,-16.13839945640065,0.830902955165108,-20.418487008507704,648.0,1420.0,-772.0,1969-1979 avg vs 2020-2024 avg,False
55059,"Kenosha, WI",Wisconsin,117927.0,102.74356471816238,6266.363636363636,86.59773340990914,57690.2,168754.0,6.441349007979741,-16.145831308253236,0.8428531134524762,43.100392615770765,327.0,949.0,-622.0,1969-1979 avg vs 2020-2024 avg,False
20025,"Clark, KS",Kansas,2938.0,106.55632641025387,6365.181818181818,90.36458966479991,59980.6,1873.0,13.251381197821143,-16.191736745453966,0.8480452799854046,-36.249149081007495,235.0,773.0,-538.0,1969-1979 avg vs 2020-2024 avg,True
30065,"Musselshell, MT",Montana,3817.0,91.12960915055517,5536.454545454545,74.91285336496034,49781.6,5452.0,13.384492107286063,-16.216755785594827,0.8220473462274689,42.83468692690595,923.0,1775.0,-852.0,1969-1979 avg vs 2020-2024 avg,True
54005,"Boone, WV",West Virginia,25117.0,80.18434286971959,4972.181818181818,63.95164444672524,42617.8,20496.0,8.091637199728439,-16.232698422994346,0.7975577545186271,-18.397897838117604,1634.0,2683.0,-1049.0,1969-1979 avg vs 2020-2024 avg,False
20181,"Sherman, KS",Kansas,7729.0,99.14313284503382,6038.363636363636,82.90509158811334,55170.6,5796.0,10.59008698296023,-16.238041256920482,0.8362161776519466,-25.009703713287625,468.0,1176.0,-708.0,1969-1979 avg vs 2020-2024 avg,True
19139,"Muscatine, IA",Iowa,36655.0,99.5963745222965,6088.818181818182,83.32990292483544,55501.4,42132.0,5.702409694814529,-16.266471597461063,0.8366760670206975,14.942027008593639,447.0,1137.0,-690.0,1969-1979 avg vs 2020-2024 avg,False
39069,"Henry, OH",Ohio,26823.0,96.40348901088208,5873.363636363636,80.1187327683604,53314.8,27536.0,5.892817139525213,-16.28475624252168,0.8310771071710543,2.658166498900205,598.0,1368.0,-770.0,1969-1979 avg vs 2020-2024 avg,False
36099,"Seneca, NY",New York,35170.0,89.44010521764139,5415.090909090909,73.14297160267215,48690.6,32650.0,7.83904096117664,-16.29713361496924,0.8177871819883017,-7.165197611600793,1037.0,1953.0,-916.0,1969-1979 avg vs 2020-2024 avg,False
55047,"Green Lake, WI",Wisconsin,16857.0,94.55727239329282,5746.727272727273,78.2429286911246,52118.2,19370.0,4.826648421891813,-16.314343702168216,0.8274660077512406,14.907753455537765,710.0,1513.0,-803.0,1969-1979 avg vs 2020-2024 avg,False
01101,"Montgomery, AL",Alabama,163653.0,93.73738307084558,5730.818181818182,77.41968069267237,51621.0,225894.0,6.498091146154076,-16.31770237817321,0.8259210803245863,38.032300049494964,758.0,1580.0,-822.0,1969-1979 avg vs 2020-2024 avg,False
